,imagepath,xmlpath,xmin,xmax,ymin,ymax,width,height,center_x,center_y,bb_width,bb_height
67,/content/drive/MyDrive/dataset/3bc3f147-2d6b-484a-8481-4a49fd8afe23___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_844581764_1_1080x720_nissan-terrano-xv-d-thp-110-ps-2013-diesel-faridabad.jpg,/content/drive/MyDrive/dataset/3bc3f147-2d6b-484a-8481-4a49fd8afe23___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_844581764_1_1080x720_nissan-terrano-xv-d-thp-110-ps-2013-diesel-faridabad.xml,192,393,513,554,540,720,0.5416666666666666,0.7409722222222223,0.37222222222222223,0.05694444444444444
68,/content/drive/MyDrive/dataset/3c0a3772-d18d-4ff7-861c-7e50b7974edb___1393874-take-look-number-plate-imageuploadedbyteambhp1437414250.447892.jpg.jpeg,/content/drive/MyDrive/dataset/3c0a3772-d18d-4ff7-861c-7e50b7974edb___1393874-take-look-number-plate-imageuploadedbyteambhp1437414250.447892.jpg.xml,155,338,195,249,470,375,0.524468085106383,0.592,0.3893617021276596,0.144
69,/content/drive/MyDrive/dataset/3d7cd880-ea4b-4d63-9706-bea1df54af20___135712d1400874352-skoda-rapid-1-6tdi-cr-mt-elegance-ultima-candy-white-white-monster-1911216_676392609084007_1524722860_o.jpg.jpeg,/content/drive/MyDrive/dataset/3d7cd880-ea4b-4d63-9706-bea1df54af20___135712d1400874352-skoda-rapid-1-6tdi-cr-mt-elegance-ultima-candy-white-white-monster-1911216_676392609084007_1524722860_o.jpg.xml,297,490,259,306,769,417,0.511703511053316,0.6774580335731415,0.25097529258777634,0.11270983213429256
70,/content/drive/MyDrive/dataset/3f677265-d5fa-439f-be23-feaacce22c49___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_848126147_2_1080x720_nissan-terrano-xl-d-plus-2014-diesel-upload-photos.jpg,/content/drive/MyDrive/dataset/3f677265-d5fa-439f-be23-feaacce22c49___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_848126147_2_1080x720_nissan-terrano-xl-d-plus-2014-diesel-upload-photos.xml,135,263,235,269,404,720,0.49257425742574257,0.35,0.31683168316831684,0.04722222222222222
71,/content/drive/MyDrive/dataset/3fd93f90-f778-4f14-8b0f-67dd0be88a06___561644d1308248087-beware-fake-registration-numbers-imported-cars-proof-pg-3-257491_10150223034216705_685851704_7325894_6 - Copy.jpeg,/content/drive/MyDrive/dataset/3fd93f90-f778-4f14-8b0f-67dd0be88a06___561644d1308248087-beware-fake-registration-numbers-imported-cars-proof-pg-3-257491_10150223034216705_685851704_7325894_6 - Copy.xml,141,269,249,283,425,444,0.4823529411764706,0.5990990990990991,0.30117647058823527,0.07657657657657657
72,/content/drive/MyDrive/dataset/3fd93f90-f778-4f14-8b0f-67dd0be88a06___561644d1308248087-beware-fake-registration-numbers-imported-cars-proof-pg-3-257491_10150223034216705_685851704_7325894_6829197_o.jpg.jpeg,/content/drive/MyDrive/dataset/3fd93f90-f778-4f14-8b0f-67dd0be88a06___561644d1308248087-beware-fake-registration-numbers-imported-cars-proof-pg-3-257491_10150223034216705_685851704_7325894_6829197_o.jpg.xml,77,178,200,258,403,444,0.3163771712158809,0.5157657657657657,0.2506203473945409,0.13063063063063063
73,/content/drive/MyDrive/dataset/3febea0e-53c0-4b30-880c-3061458b93ce___Maruti-Vitara-Brezza-rear-end-full-review.jpg.jpeg,/content/drive/MyDrive/dataset/3febea0e-53c0-4b30-880c-3061458b93ce___Maruti-Vitara-Brezza-rear-end-full-review.jpg.xml,346,569,182,307,700,419,0.6535714285714286,0.5835322195704057,0.31857142857142856,0.29832935560859186
74,/content/drive/MyDrive/dataset/40204d5c-c847-4437-90db-3e2d05a27761___33.jpg.jpeg,/content/drive/MyDrive/dataset/40204d5c-c847-4437-90db-3e2d05a27761___33.jpg.xml,95,325,87,295,503,439,0.41749502982107356,0.43507972665148065,0.4572564612326044,0.47380410022779046
75,/content/drive/MyDrive/dataset/41209caa-2aa2-4003-b057-e0508c1d5ac9___Volkswagen-Ameo-Exterior-68165.jpg.jpeg,/content/drive/MyDrive/dataset/41209caa-2aa2-4003-b057-e0508c1d5ac9___Volkswagen-Ameo-Exterior-68165.jpg.xml,201,273,202,227,600,337,0.395,0.6364985163204748,0.12,0.07418397626112759
76,/content/drive/MyDrive/dataset/41de2ad0-3785-488e-9f1f-75b76f446cc7___Maruti-Alto-K10-Photos-2.jpg.jpeg,/content/drive/MyDrive/dataset/41de2ad0-3785-488e-9f1f-75b76f446cc7___Maruti-Alto-K10-Photos-2.jpg.xml,130,304,305,354,450,417,0.4822222222222222,0.790167865707434,0.38666666666666666,0.11750599520383694
77,/content/drive/MyDrive/dataset/422aaf6f-dd4a-450f-ac6b-65966ab512d0___1431956d1446017445-number-plates-merchandise-canvas-ink-gurgaon-edit-closed-thumb_img_4418_1024.jpg.jpeg,/content/drive/MyDrive/dataset/422aaf6f-dd4a-450f-ac6b-65966ab512d0___1431956d1446017445-number-plates-merchandise-canvas-ink-gurgaon-edit-closed-thumb_img_4418_1024.jpg.xml,297,558,422,493,768,1024,0.556640625,0.44677734375,0.33984375,0.0693359375
78,/content/drive/MyDrive/dataset/4434b404-dd10-4150-b226-b76b6ef95e43___new_224489195_8_1000x700_skoda-superb-2010-.jpg.jpeg,/content/drive/MyDrive/dataset/4434b404-dd10-4150-b226-b76b6ef95e43___new_224489195_8_1000x700_skoda-superb-2010-.jpg.xml,140,306,157,208,397,247,0.5617128463476071,0.7388663967611336,0.4181360201511335,0.20647773279352227
79,/content/drive/MyDrive/dataset/44ee098a-c33c-47a2-9dcb-717c02d5a240___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_2013-Nissan-Terrano-Front.jpg,/content/drive/MyDrive/dataset/44ee098a-c33c-47a2-9dcb-717c02d5a240___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_2013-Nissan-Terrano-Front.xml,267,500,511,574,1024,706,0.37451171875,0.7684135977337111,0.2275390625,0.08923512747875353
80,/content/drive/MyDrive/dataset/49bdf0d9-4e64-41eb-9c19-eabdc4afb051___Maruti-Suzuki-Ciaz-Photos-30.JPG.jpeg,/content/drive/MyDrive/dataset/49bdf0d9-4e64-41eb-9c19-eabdc4afb051___Maruti-Suzuki-Ciaz-Photos-30.JPG.xml,198,355,135,177,600,337,0.4608333333333333,0.4629080118694362,0.26166666666666666,0.12462908011869436
81,/content/drive/MyDrive/dataset/4b669e6d-4eec-4f46-b502-f64ee0175947___new_1.jpg,/content/drive/MyDrive/dataset/4b669e6d-4eec-4f46-b502-f64ee0175947___new_1.xml,138,436,54,163,499,287,0.5751503006012024,0.3780487804878049,0.5971943887775552,0.3797909407665505
82,/content/drive/MyDrive/dataset/4be1ff39-b2ad-45e0-9c9a-0e7215cbb5b6___2.jpg.jpeg,/content/drive/MyDrive/dataset/4be1ff39-b2ad-45e0-9c9a-0e7215cbb5b6___2.jpg.xml,1,300,81,160,300,225,0.5016666666666667,0.5355555555555556,0.9966666666666667,0.3511111111111111
83,/content/drive/MyDrive/dataset/4eb236a3-6547-4103-b46f-3756d21128a9___06-Sanjay-Dutt.jpg.jpeg,/content/drive/MyDrive/dataset/4eb236a3-6547-4103-b46f-3756d21128a9___06-Sanjay-Dutt.jpg.xml,85,256,387,449,494,449,0.3451417004048583,0.9309576837416481,0.34615384615384615,0.13808463251670378
84,/content/drive/MyDrive/dataset/4ed4509a-18ed-44cd-bfe3-b1cce982e365___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-3.jpg,/content/drive/MyDrive/dataset/4ed4509a-18ed-44cd-bfe3-b1cce982e365___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-3.xml,285,490,322,375,800,600,0.484375,0.5808333333333333,0.25625,0.08833333333333333
85,/content/drive/MyDrive/dataset/4f86fbad-3a04-4c11-a8fa-e897727fc2c7___Number-plate-1.jpg.jpeg,/content/drive/MyDrive/dataset/4f86fbad-3a04-4c11-a8fa-e897727fc2c7___Number-plate-1.jpg.xml,314,569,313,400,650,572,0.6792307692307692,0.6232517482517482,0.3923076923076923,0.1520979020979021
86,/content/drive/MyDrive/dataset/504e7c29-e1dc-48c9-ace6-738cf934e368___2017-skoda-octavia-rs-12.jpg.jpeg,/content/drive/MyDrive/dataset/504e7c29-e1dc-48c9-ace6-738cf934e368___2017-skoda-octavia-rs-12.jpg.xml,292,424,184,235,500,269,0.716,0.7788104089219331,0.264,0.1895910780669145
87,/content/drive/MyDrive/dataset/51d58875-0bdc-4488-84d9-8b7ad5883863___new_Maruti-Suzuki-Ignis-Rear-view-94486.jpg.jpeg,/content/drive/MyDrive/dataset/51d58875-0bdc-4488-84d9-8b7ad5883863___new_Maruti-Suzuki-Ignis-Rear-view-94486.jpg.xml,102,210,152,186,400,224,0.39,0.7544642857142857,0.27,0.15178571428571427
88,/content/drive/MyDrive/dataset/5231116f-7a07-4ce2-b437-d34b497e7969___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_844329566_3_1080x720_nissan-terrano-xe-d-2014-diesel-.jpg,/content/drive/MyDrive/dataset/5231116f-7a07-4ce2-b437-d34b497e7969___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_844329566_3_1080x720_nissan-terrano-xe-d-2014-diesel-.xml,187,351,342,384,540,720,0.4981481481481482,0.5041666666666667,0.3037037037037037,0.058333333333333334
89,/content/drive/MyDrive/dataset/52abe2c4-fde3-45b2-beec-f070e6ed98c7___Volkswagen-Vento-Rear-view-46765.jpg.jpeg,/content/drive/MyDrive/dataset/52abe2c4-fde3-45b2-beec-f070e6ed98c7___Volkswagen-Vento-Rear-view-46765.jpg.xml,251,370,198,227,630,353,0.4928571428571429,0.6019830028328612,0.18888888888888888,0.0821529745042493
90,/content/drive/MyDrive/dataset/52b45060-9645-47c7-882d-b69a5bf07eff___1006372d1351343820-my-new-maruti-swift-zxi-21102012241.jpg.jpeg,/content/drive/MyDrive/dataset/52b45060-9645-47c7-882d-b69a5bf07eff___1006372d1351343820-my-new-maruti-swift-zxi-21102012241.jpg.xml,219,345,315,353,500,469,0.564,0.7121535181236673,0.252,0.08102345415778252
91,/content/drive/MyDrive/dataset/5345a45f-8d1b-4984-b5ee-a69fc4cbda6a___new__bd7f7862-d727-11e7-ad30-e18a56154311.jpg.jpeg,/content/drive/MyDrive/dataset/5345a45f-8d1b-4984-b5ee-a69fc4cbda6a___new__bd7f7862-d727-11e7-ad30-e18a56154311.jpg.xml,362,434,174,196,500,289,0.796,0.6401384083044983,0.144,0.07612456747404844
92,/content/drive/MyDrive/dataset/55aa4ee8-13fd-45bd-b83b-651ac665d71a___200560387_4_1000x700_2012-toyota-innova-diesel-130000-kms-cars.jpg.jpeg,/content/drive/MyDrive/dataset/55aa4ee8-13fd-45bd-b83b-651ac665d71a___200560387_4_1000x700_2012-toyota-innova-diesel-130000-kms-cars.jpg.xml,156,324,240,280,518,458,0.46332046332046334,0.5676855895196506,0.32432432432432434,0.08733624454148471
93,/content/drive/MyDrive/dataset/56b46df3-223c-42c8-a6bf-e95e5bac29cc___9214a754343030395508e104d7948167_large.jpg.jpeg,/content/drive/MyDrive/dataset/56b46df3-223c-42c8-a6bf-e95e5bac29cc___9214a754343030395508e104d7948167_large.jpg.xml,131,355,438,489,539,564,0.45083487940630795,0.8218085106382979,0.4155844155844156,0.09042553191489362
94,/content/drive/MyDrive/dataset/5747d3e8-4dd0-435f-942d-34b84f03344c___Maruti-Suzuki-Swift-Number-Plates-Design.jpg.jpeg,/content/drive/MyDrive/dataset/5747d3e8-4dd0-435f-942d-34b84f03344c___Maruti-Suzuki-Swift-Number-Plates-Design.jpg.xml,142,337,251,303,500,430,0.479,0.6441860465116279,0.39,0.12093023255813953
95,/content/drive/MyDrive/dataset/57e92915-935a-4a91-91f8-f3ad70040a6e___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_847071203_1_1080x720_nissan-terrano-xv-d-thp-premium-110-ps-2015-diesel-ghaziabad.jpg,/content/drive/MyDrive/dataset/57e92915-935a-4a91-91f8-f3ad70040a6e___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_847071203_1_1080x720_nissan-terrano-xv-d-thp-premium-110-ps-2015-diesel-ghaziabad.xml,179,344,586,620,540,720,0.4842592592592593,0.8375,0.3055555555555556,0.04722222222222222
96,/content/drive/MyDrive/dataset/581e2224-3640-4bad-9d90-c2076a9f64f4___617609.jpg.jpeg,/content/drive/MyDrive/dataset/581e2224-3640-4bad-9d90-c2076a9f64f4___617609.jpg.xml,170,285,161,184,452,274,0.5033185840707964,0.6295620437956204,0.25442477876106195,0.08394160583941605
97,/content/drive/MyDrive/dataset/59a29a85-30f5-469e-a6c2-e1af171f151c___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_10187746494_417a40a489 - Copy.jpg,/content/drive/MyDrive/dataset/59a29a85-30f5-469e-a6c2-e1af171f151c___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_10187746494_417a40a489 - Copy.xml,103,166,181,198,252,332,0.5337301587301587,0.5707831325301205,0.25,0.05120481927710843
98,/content/drive/MyDrive/dataset/59a40238-6b01-4bb9-9faf-3b595e67bcb3___3d-font-number-plate-500x500.jpg.jpeg,/content/drive/MyDrive/dataset/59a40238-6b01-4bb9-9faf-3b595e67bcb3___3d-font-number-plate-500x500.jpg.xml,174,289,228,252,446,282,0.5190582959641256,0.851063829787234,0.257847533632287,0.0851063829787234
99,/content/drive/MyDrive/dataset/59e121dc-ebc6-4e4c-ba88-7fe04b569218___Autopsyches-Skoda-Laura-6.jpg.jpeg,/content/drive/MyDrive/dataset/59e121dc-ebc6-4e4c-ba88-7fe04b569218___Autopsyches-Skoda-Laura-6.jpg.xml,289,447,217,257,740,490,0.4972972972972973,0.48367346938775513,0.21351351351351353,0.08163265306122448
100,/content/drive/MyDrive/dataset/5a4780bf-d2af-4f19-a36b-65004cd06b3d___maruti-suzuki-wagon-r-rear-left-rim.jpg.jpeg,/content/drive/MyDrive/dataset/5a4780bf-d2af-4f19-a36b-65004cd06b3d___maruti-suzuki-wagon-r-rear-left-rim.jpg.xml,102,168,138,159,350,263,0.38571428571428573,0.564638783269962,0.18857142857142858,0.07984790874524715
101,/content/drive/MyDrive/dataset/5ac9f7b9-f7cc-4161-bbd1-7f377bb890bf___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-John-Abraham.jpg,/content/drive/MyDrive/dataset/5ac9f7b9-f7cc-4161-bbd1-7f377bb890bf___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-John-Abraham.xml,252,401,310,344,592,397,0.5515202702702703,0.8236775818639799,0.2516891891891892,0.08564231738035265
102,/content/drive/MyDrive/dataset/5b49ae32-c799-45e3-b139-9c56acf6370d___2014-Volkswagen-Polo-Review.jpg.jpeg,/content/drive/MyDrive/dataset/5b49ae32-c799-45e3-b139-9c56acf6370d___2014-Volkswagen-Polo-Review.jpg.xml,401,584,426,470,1024,682,0.48095703125,0.656891495601173,0.1787109375,0.06451612903225806
103,/content/drive/MyDrive/dataset/5c85a40f-ce81-44b4-82b2-dfdac281217d___new_Skoda-Octavia-1.8-TSI-5.jpg.jpeg,/content/drive/MyDrive/dataset/5c85a40f-ce81-44b4-82b2-dfdac281217d___new_Skoda-Octavia-1.8-TSI-5.jpg.xml,179,300,210,239,500,332,0.479,0.6762048192771084,0.242,0.08734939759036145
104,/content/drive/MyDrive/dataset/5cbd7465-ad12-4e6b-8eaf-d7056c3852f8___New-2018-Maruti-Suzuki-Swift-radiator-grille-600x398.jpg.jpeg,/content/drive/MyDrive/dataset/5cbd7465-ad12-4e6b-8eaf-d7056c3852f8___New-2018-Maruti-Suzuki-Swift-radiator-grille-600x398.jpg.xml,341,490,242,288,600,398,0.6925,0.6658291457286433,0.24833333333333332,0.11557788944723618
105,/content/drive/MyDrive/dataset/60842fa7-0a2e-4407-b41c-933d93bdbb35___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-terrano-red-rear.jpg,/content/drive/MyDrive/dataset/60842fa7-0a2e-4407-b41c-933d93bdbb35___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-terrano-red-rear.xml,146,237,215,244,660,440,0.29015151515151516,0.5215909090909091,0.13787878787878788,0.0659090909090909
106,/content/drive/MyDrive/dataset/6254bb73-d8a1-4f04-89a9-92caef98e233___1658240d1500548920-close-look-2017-skoda-octavia-facelift-hands-free-parking-front-bumper.jpg.jpeg,/content/drive/MyDrive/dataset/6254bb73-d8a1-4f04-89a9-92caef98e233___1658240d1500548920-close-look-2017-skoda-octavia-facelift-hands-free-parking-front-bumper.jpg.xml,1206,2492,975,1287,3720,2472,0.4970430107526882,0.4575242718446602,0.3456989247311828,0.1262135922330097
107,/content/drive/MyDrive/dataset/62b58053-425c-4924-b129-c4a6580f3562___product-500x5001.jpeg,/content/drive/MyDrive/dataset/62b58053-425c-4924-b129-c4a6580f3562___product-500x5001.xml,231,434,82,156,500,234,0.665,0.5085470085470085,0.406,0.3162393162393162
108,/content/drive/MyDrive/dataset/6578ae52-8431-4854-ba24-756888891756___1496414894_2017-maruti-suzuki-ciaz.jpg.jpeg,/content/drive/MyDrive/dataset/6578ae52-8431-4854-ba24-756888891756___1496414894_2017-maruti-suzuki-ciaz.jpg.xml,295,426,170,221,624,450,0.5777243589743589,0.43444444444444447,0.20993589743589744,0.11333333333333333
109,/content/drive/MyDrive/dataset/658af519-5290-4ae5-8dd6-694bab9aa458___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_848765390_1_1080x720_nissan-terrano-xl-d-plus-2014-diesel-coimbatore.jpg,/content/drive/MyDrive/dataset/658af519-5290-4ae5-8dd6-694bab9aa458___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_848765390_1_1080x720_nissan-terrano-xl-d-plus-2014-diesel-coimbatore.xml,225,343,462,488,540,720,0.5259259259259259,0.6597222222222222,0.21851851851851853,0.03611111111111111
110,/content/drive/MyDrive/dataset/65e2825e-943f-48a3-a4e2-7e81d649ace2___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-terrano-L.jpg,/content/drive/MyDrive/dataset/65e2825e-943f-48a3-a4e2-7e81d649ace2___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-terrano-L.xml,134,252,259,299,660,440,0.2924242424242424,0.634090909090909,0.1787878787878788,0.09090909090909091
111,/content/drive/MyDrive/dataset/6767eddd-bf2f-4270-aa1f-6146738895ab___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-20300.jpg,/content/drive/MyDrive/dataset/6767eddd-bf2f-4270-aa1f-6146738895ab___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-20300.xml,353,424,214,247,600,337,0.6475,0.6839762611275965,0.11833333333333333,0.09792284866468842
112,/content/drive/MyDrive/dataset/684f079f-6085-420c-8e4e-e1aed270fc05___Toyota-Fortuner-Number-Plates-Design.jpg.jpeg,/content/drive/MyDrive/dataset/684f079f-6085-420c-8e4e-e1aed270fc05___Toyota-Fortuner-Number-Plates-Design.jpg.xml,541,769,390,458,1250,703,0.524,0.6031294452347084,0.1824,0.09672830725462304
113,/content/drive/MyDrive/dataset/69b56ab9-accd-4c67-aa7a-a884c018e5ab___speedex-number-plates-nandanam-chennai-car-number-plate-dealers-3zh7n2s.jpg.jpeg,/content/drive/MyDrive/dataset/69b56ab9-accd-4c67-aa7a-a884c018e5ab___speedex-number-plates-nandanam-chennai-car-number-plate-dealers-3zh7n2s.jpg.xml,341,602,948,1014,960,1280,0.49114583333333334,0.76640625,0.271875,0.0515625
114,/content/drive/MyDrive/dataset/6bf2730d-82bf-43ac-8802-b61315d85b96___2017-Skoda-Octavia-rear-high-revealed-for-India-images.jpg.jpeg,/content/drive/MyDrive/dataset/6bf2730d-82bf-43ac-8802-b61315d85b96___2017-Skoda-Octavia-rear-high-revealed-for-India-images.jpg.xml,108,261,235,276,400,374,0.46125,0.6831550802139037,0.3825,0.10962566844919786
115,/content/drive/MyDrive/dataset/6cd15e75-3e26-41f2-a6aa-b1b58dec1c48___volkswagen-polo-exquisite-limited-edition-m1_720x540.jpg.jpeg,/content/drive/MyDrive/dataset/6cd15e75-3e26-41f2-a6aa-b1b58dec1c48___volkswagen-polo-exquisite-limited-edition-m1_720x540.jpg.xml,18,89,246,312,654,380,0.08180428134556575,0.7342105263157894,0.10856269113149847,0.1736842105263158
116,/content/drive/MyDrive/dataset/6d69b523-72b7-4be9-a79f-428ef8148dcd___81auoS-H8eL._SX425_.jpg.jpeg,/content/drive/MyDrive/dataset/6d69b523-72b7-4be9-a79f-428ef8148dcd___81auoS-H8eL._SX425_.jpg.xml,80,369,7,278,425,290,0.528235294117647,0.49137931034482757,0.68,0.9344827586206896
117,/content/drive/MyDrive/dataset/6e52e238-927b-46e0-a8f1-5f77ef1ecf9f___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-terrano-rear.jpg,/content/drive/MyDrive/dataset/6e52e238-927b-46e0-a8f1-5f77ef1ecf9f___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-terrano-rear.xml,162,281,235,266,660,440,0.33560606060606063,0.5693181818181818,0.1803030303030303,0.07045454545454545
118,/content/drive/MyDrive/dataset/6e772b68-a549-44e5-950e-4c376454c4e9___1557295d1474517501-toyota-innova-crysta-official-review-20160921_173216.jpg.jpeg,/content/drive/MyDrive/dataset/6e772b68-a549-44e5-950e-4c376454c4e9___1557295d1474517501-toyota-innova-crysta-official-review-20160921_173216.jpg.xml,198,440,233,293,600,486,0.5316666666666666,0.5411522633744856,0.4033333333333333,0.12345679012345678
119,/content/drive/MyDrive/dataset/6ec9d264-9eab-4027-bdcc-6f71c842ee75___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_846635891_1_1080x720_nissan-terrano-xl-d-thp-110-ps-2013-diesel-dehra-dun.jpg,/content/drive/MyDrive/dataset/6ec9d264-9eab-4027-bdcc-6f71c842ee75___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_846635891_1_1080x720_nissan-terrano-xl-d-thp-110-ps-2013-diesel-dehra-dun.xml,142,356,448,500,540,720,0.46111111111111114,0.6583333333333333,0.3962962962962963,0.07222222222222222
120,/content/drive/MyDrive/dataset/6ed8b283-5cf5-4727-9969-c79f70f47e80___2-cars-same-numbers.jpg.jpeg,/content/drive/MyDrive/dataset/6ed8b283-5cf5-4727-9969-c79f70f47e80___2-cars-same-numbers.jpg.xml,72,161,145,175,305,274,0.3819672131147541,0.583941605839416,0.29180327868852457,0.10948905109489052
121,/content/drive/MyDrive/dataset/6f680368-4a15-464a-b314-7f9cd0f3db11___91852d1232463201-high-security-registration-plates-hsrp-india-num1.jpg.jpeg,/content/drive/MyDrive/dataset/6f680368-4a15-464a-b314-7f9cd0f3db11___91852d1232463201-high-security-registration-plates-hsrp-india-num1.jpg.xml,206,351,167,288,441,363,0.6315192743764172,0.6267217630853994,0.3287981859410431,0.3333333333333333
122,/content/drive/MyDrive/dataset/6f78077e-a3a1-4fb9-89ba-5870d75ccdb8___Innova_Crysta_Car_Euro_number_Plates.jpg.jpeg,/content/drive/MyDrive/dataset/6f78077e-a3a1-4fb9-89ba-5870d75ccdb8___Innova_Crysta_Car_Euro_number_Plates.jpg.xml,166,281,101,134,500,306,0.447,0.3839869281045752,0.23,0.10784313725490197
123,/content/drive/MyDrive/dataset/7070d6ac-5425-4d33-a78e-a48c62d0fac5___Honda-Jazz-Number-Plate-Designs.jpg.jpeg,/content/drive/MyDrive/dataset/7070d6ac-5425-4d33-a78e-a48c62d0fac5___Honda-Jazz-Number-Plate-Designs.jpg.xml,76,546,134,295,600,450,0.5183333333333333,0.4766666666666667,0.7833333333333333,0.35777777777777775
124,/content/drive/MyDrive/dataset/7073bd18-c0bf-47da-9e43-8c9d27831f11___new_Skoda-Laura-rear.jpg.jpeg,/content/drive/MyDrive/dataset/7073bd18-c0bf-47da-9e43-8c9d27831f11___new_Skoda-Laura-rear.jpg.xml,198,300,162,186,500,333,0.498,0.5225225225225225,0.204,0.07207207207207207
125,/content/drive/MyDrive/dataset/712ecd95-753f-4d67-ae42-e8b5254e6e94___28iam53.jpg.jpeg,/content/drive/MyDrive/dataset/712ecd95-753f-4d67-ae42-e8b5254e6e94___28iam53.jpg.xml,36,186,195,278,333,500,0.3333333333333333,0.473,0.45045045045045046,0.166
126,/content/drive/MyDrive/dataset/72894c2b-5999-4d87-baa4-e3507548e011___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_847602356_1_1080x720_nissan-terrano-xl-d-2014-diesel-bilaspur.jpg,/content/drive/MyDrive/dataset/72894c2b-5999-4d87-baa4-e3507548e011___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_847602356_1_1080x720_nissan-terrano-xl-d-2014-diesel-bilaspur.xml,696,802,366,442,1000,563,0.749,0.7175843694493783,0.106,0.1349911190053286
127,/content/drive/MyDrive/dataset/730a2f83-cd53-4943-8922-af9d4fcad415___new_2.jpg,/content/drive/MyDrive/dataset/730a2f83-cd53-4943-8922-af9d4fcad415___new_2.xml,144,369,82,230,509,290,0.5039292730844793,0.5379310344827586,0.44204322200392926,0.5103448275862069
128,/content/drive/MyDrive/dataset/7506a48d-2c70-4b12-b300-463754bc7837___165979d1427773878-new-volkswagen-vento-2016-launched-india-vw-vento-facelift-rear-india-spotted-test.jpg.jpeg,/content/drive/MyDrive/dataset/7506a48d-2c70-4b12-b300-463754bc7837___165979d1427773878-new-volkswagen-vento-2016-launched-india-vw-vento-facelift-rear-india-spotted-test.jpg.xml,335,535,272,319,850,681,0.5117647058823529,0.43392070484581496,0.23529411764705882,0.06901615271659324
129,/content/drive/MyDrive/dataset/760ba77a-8992-4574-8cba-6c081d9e3e19___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_04f4c639c871fba0b4cc6475604e40b7_large.jpg,/content/drive/MyDrive/dataset/760ba77a-8992-4574-8cba-6c081d9e3e19___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_04f4c639c871fba0b4cc6475604e40b7_large.xml,95,193,262,285,288,384,0.5,0.7122395833333334,0.3402777777777778,0.059895833333333336
